"","wave","HHCode","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","additional"
"1463",2012,"511,09",NA,NA,NA,"Mikania micrantha",45,0,NA
"1464",2012,"511,09",NA,NA,NA,"Passiflora foetida",75,0,NA
"1465",2012,"511,09",NA,NA,NA,"Mimosa pudica",32,0,NA
"1466",2012,"511,09",NA,NA,NA,"Stachytarpheta jamaicensis",25,0,NA
"1467",2012,"511,09",NA,NA,NA,"Phyllanthus urinaria",2,0,NA
"1468",2012,"511,09",NA,NA,NA,"Setaria palmifolia",29,0,NA
"1469",2012,"511,09",NA,NA,NA,"Christella parasitica",67,0,NA
"1470",2012,"511,09",NA,NA,NA,"Cirtococcum spec.",75,0,NA
"1471",2012,"511,09",NA,NA,NA,"Lantana camara",2,0,NA
"1472",2012,"511,09",NA,NA,NA,"local name: Palm lomiding",1,0,NA
"1473",2012,"511,09",NA,NA,NA,"Clerodendrum serratum",12,0,NA
"1474",2012,"511,09",NA,NA,NA,"Pouzolzia zeylanica",1,0,NA
"1475",2012,"512,05",NA,NA,NA,"Clidemia hirta",87,1,NA
"1476",2012,"512,05",NA,NA,NA,"Asystasia gangetica",58,1,NA
"1477",2012,"512,05",NA,NA,NA,"Macaranga gigantea",13,0,NA
"1478",2012,"512,05",NA,NA,NA,"Macaranga triloba",3,0,NA
"1479",2012,"512,05",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1480",2012,"512,05",NA,NA,NA,"Scleria levis",11,0,NA
"1481",2012,"512,05",NA,NA,NA,"Hevea brasiliensis",9,0,NA
"1482",2012,"512,05",NA,NA,NA,"Axonopus compressus",36,0,NA
"1483",2012,"512,05",NA,NA,NA,"Lygodium circinatum",4,0,NA
"1484",2012,"512,05",NA,NA,NA,"Pteris tripartita",1,0,NA
"1485",2012,"512,05",NA,NA,NA,"Pennisetum polystachion",2,0,NA
"1486",2012,"512,05",NA,NA,NA,"Panicum spec.",7,0,NA
"1487",2012,"512,05",NA,NA,NA,"Setaria palmifolia",16,0,NA
"1488",2012,"512,05",NA,NA,NA,"Lygodium salicifolium",1,0,NA
"1489",2012,"512,17",NA,NA,NA,"Clidemia hirta",136,1,NA
"1490",2012,"512,17",NA,NA,NA,"Lygodium flexuosum",2,0,NA
"1491",2012,"512,17",NA,NA,NA,"Melastoma malabathricum",33,0,NA
"1492",2012,"512,17",NA,NA,NA,"Dicranopteris linearis",23,1,NA
"1493",2012,"512,17",NA,NA,NA,"Scleria bancana",6,0,NA
"1494",2012,"512,17",NA,NA,NA,"Asystasia gangetica",39,1,NA
"1495",2012,"512,17",NA,NA,NA,"Setaria palmifolia",3,0,NA
"1496",2012,"512,17",NA,NA,NA,"Axonopus compressus",16,0,NA
"1497",2012,"512,17",NA,NA,NA,"Lygodium circinatum",8,0,NA
"1498",2012,"512,17",NA,NA,NA,"Hevea brasiliensis",3,0,NA
"1499",2012,"512,17",NA,NA,NA,"Lygodium salicifolium",2,0,NA
"1500",2012,"512,07",NA,NA,NA,"Clidemia hirta",78,1,NA
"1501",2012,"512,07",NA,NA,NA,"Aidia densiflora",9,0,NA
"1502",2012,"512,07",NA,NA,NA,"Hevea brasiliensis",11,0,NA
"1503",2012,"512,07",NA,NA,NA,"local name: Pasak Bumi",3,0,NA
"1504",2012,"512,07",NA,NA,NA,"local name: Kemadu",2,0,NA
"1505",2012,"512,07",NA,NA,NA,"local name: Kayu Cemekal",2,0,NA
"1506",2012,"512,07",NA,NA,NA,"local name: Kayu ribu-ribuan",4,0,NA
"1507",2012,"512,07",NA,NA,NA,"Nephrolepis exaltata",36,0,NA
"1508",2012,"512,07",NA,NA,NA,"Melastoma malabathricum",49,0,NA
"1509",2012,"512,07",NA,NA,NA,"Panicum repens",94,0,NA
"1510",2012,"512,07",NA,NA,NA,"Axonopus compressus",44,0,NA
"1511",2012,"512,07",NA,NA,NA,"Bauhinia semibifida",6,0,NA
"1512",2012,"512,07",NA,NA,NA,"Amomum spec.",2,0,NA
"1513",2012,"512,07",NA,NA,NA,"Piper aduncum",10,0,NA
"1514",2012,"512,07",NA,NA,NA,"Scleria levis",8,0,NA
"1515",2012,"512,01",NA,NA,NA,"Clidemia hirta",254,1,NA
"1516",2012,"512,01",NA,NA,NA,"Melastoma malabathricum",100,0,NA
"1517",2012,"512,01",NA,NA,NA,"Adiantum spec.",62,0,NA
"1518",2012,"512,01",NA,NA,NA,"Panicum repens",433,0,NA
"1519",2012,"512,01",NA,NA,NA,"Axonopus compressus",215,0,NA
"1520",2012,"512,01",NA,NA,NA,"Lygodium circinatum",28,0,NA
"1521",2012,"512,01",NA,NA,NA,"Ageratum conyzoides",7,1,NA
"1522",2012,"512,01",NA,NA,NA,"Asystasia gangetica",148,1,NA
"1523",2012,"512,16",NA,NA,NA,"Asystasia gangetica",137,1,NA
"1524",2012,"512,16",NA,NA,NA,"Melastoma malabathricum",6,0,NA
"1525",2012,"512,16",NA,NA,NA,"Clidemia hirta",28,1,NA
"1526",2012,"512,16",NA,NA,NA,"Lygodium salicifolium",24,0,NA
"1527",2012,"512,16",NA,NA,NA,"Dicranopteris linearis",26,1,NA
"1528",2012,"512,16",NA,NA,NA,"Axonopus compressus",18,0,NA
"1529",2012,"512,16",NA,NA,NA,"Imperata cylindrica",6,0,NA
"1530",2012,"512,16",NA,NA,NA,"Lygodium circinatum",12,0,NA
"1531",2012,"512,16",NA,NA,NA,"local name: Kandri",1,0,NA
"1532",2012,"512,14",NA,NA,NA,"Clidemia hirta",289,1,NA
"1533",2012,"512,14",NA,NA,NA,"Melastoma malabathricum",19,0,NA
"1534",2012,"512,14",NA,NA,NA,"Syndrella nodiflora",13,0,NA
"1535",2012,"512,14",NA,NA,NA,"Lygodium circinatum",20,0,NA
"1536",2012,"512,14",NA,NA,NA,"Lygodium salicifolium",70,0,NA
"1537",2012,"512,14",NA,NA,NA,"Vitex pubescens",1,0,NA
"1538",2012,"512,14",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1539",2012,"512,14",NA,NA,NA,"Axonopus compressus",3,0,NA
"1540",2012,"512,14",NA,NA,NA,"Cirtococcum spec.",7,0,NA
"1541",2012,"512,14",NA,NA,NA,"Dicranopteris linearis",16,1,NA
"1542",2012,"133,06",NA,NA,NA,"Melastoma malabathricum",20,0,NA
"1543",2012,"133,06",NA,NA,NA,"Scleria bancana",6,0,NA
"1544",2012,"133,06",NA,NA,NA,"Scleria levis",3,0,NA
"1545",2012,"133,06",NA,NA,NA,"Macaranga triloba",1,0,NA
"1546",2012,"133,06",NA,NA,NA,"Dicranopteris linearis",25,1,NA
"1547",2012,"133,06",NA,NA,NA,"Artocarpus altilis",6,0,NA
"1548",2012,"133,06",NA,NA,NA,"local name: Daun tulang tegas",1,0,NA
"1549",2012,"133,06",NA,NA,NA,"local name: Mangkirai",1,0,NA
"1550",2012,"133,06",NA,NA,NA,"local name: Daun kacang-kacang",1,0,NA
"1551",2012,"133,06",NA,NA,NA,"Axonopus compressus",15,0,NA
"1552",2012,"133,06",NA,NA,NA,"Clidemia hirta",2,1,NA
"1553",2012,"133,04",NA,NA,NA,"Dicranopteris linearis",22,1,NA
"1554",2012,"133,04",NA,NA,NA,"Clidemia hirta",47,1,NA
"1555",2012,"133,04",NA,NA,NA,"Nephrolepis exaltata",2,0,NA
"1556",2012,"133,04",NA,NA,NA,"Agrostistachys borneensis",2,0,NA
"1557",2012,"133,04",NA,NA,NA,"local name: Piper betle",3,0,NA
"1558",2012,"133,04",NA,NA,NA,"Vitex pubescens",8,0,NA
"1559",2012,"133,04",NA,NA,NA,"Scleria bancana",2,0,NA
"1560",2012,"133,04",NA,NA,NA,"Amomum spec.",2,0,NA
"1561",2012,"133,04",NA,NA,NA,"Lygodium spec.",3,0,NA
"1562",2012,"133,04",NA,NA,NA,"Hevea brasiliensis",7,0,NA
"1563",2012,"133,04",NA,NA,NA,"Oxalis spec.",17,0,NA
"1564",2012,"133,04",NA,NA,NA,"Breynia spec.",1,0,NA
"1565",2012,"133,04",NA,NA,NA,"Breynia stipitata",1,0,NA
"1566",2012,"133,01",NA,NA,NA,"Macaranga triloba",1,0,NA
"1567",2012,"133,01",NA,NA,NA,"Macaranga gigantea",3,0,NA
"1568",2012,"133,01",NA,NA,NA,"Amomum spec.",2,0,NA
"1569",2012,"133,01",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1570",2012,"133,01",NA,NA,NA,"Hevea brasiliensis",12,0,NA
"1571",2012,"133,01",NA,NA,NA,"Aidia densiflora",5,0,NA
"1572",2012,"133,01",NA,NA,NA,"Scleria bancana",14,0,NA
"1573",2012,"133,01",NA,NA,NA,"Pennisetum polystachion",18,0,NA
"1574",2012,"133,01",NA,NA,NA,"Clidemia hirta",112,1,NA
"1575",2012,"133,01",NA,NA,NA,"Axonopus compressus",235,0,NA
"1576",2012,"133,01",NA,NA,NA,"Christella parasitica",17,0,NA
"1577",2012,"133,01",NA,NA,NA,"Echinochloa colonum",77,0,NA
"1578",2012,"133,01",NA,NA,NA,"local name: Waru",7,0,NA
"1579",2012,"133,01",NA,NA,NA,"local name: Sintrongan",4,0,NA
"1580",2012,"133,01",NA,NA,NA,"Piper aduncum",1,0,NA
"1581",2012,"133,01",NA,NA,NA,"Panicum repens",31,0,NA
"1582",2012,"133,01",NA,NA,NA,"local name: Fahmi",1,0,NA
"1583",2012,"133,01",NA,NA,NA,"local name:  Wedilia biflora",1,0,NA
"1584",2012,"133,01",NA,NA,NA,"local name: Jeruk-jerukan",2,0,NA
"1585",2012,"133,01",NA,NA,NA,"Apocynaceae spec.",1,0,NA
"1586",2012,"133,01",NA,NA,NA,"Lygodium salicifolium",19,0,NA
"1587",2012,"143,02",NA,NA,NA,"Axonopus compressus",45,0,NA
"1588",2012,"143,02",NA,NA,NA,"Cyrtococcum mucrescens",18,0,NA
"1589",2012,"143,02",NA,NA,NA,"Hevea brasiliensis",9,0,NA
"1590",2012,"143,02",NA,NA,NA,"Melastoma malabathricum",5,0,NA
"1591",2012,"143,02",NA,NA,NA,"local name: Spine tangue",2,0,NA
"1592",2012,"143,02",NA,NA,NA,"Aidia densiflora",21,0,NA
"1593",2012,"143,02",NA,NA,NA,"local name: Leaf yellow margin",2,0,NA
"1594",2012,"143,02",NA,NA,NA,"Legunimose spec.",2,0,NA
"1595",2012,"143,15",NA,NA,NA,"Spermaococe latifolia",175,0,NA
"1596",2012,"143,15",NA,NA,NA,"Axonopus compressus",90,0,NA
"1597",2012,"143,15",NA,NA,NA,"Hevea brasiliensis",34,0,NA
"1598",2012,"143,15",NA,NA,NA,"Mikania micrantha",4,0,NA
"1599",2012,"143,15",NA,NA,NA,"Macaranga gigantea",6,0,NA
"1600",2012,"143,15",NA,NA,NA,"Cleome rutidosperma",20,0,NA
"1601",2012,"143,15",NA,NA,NA,"Asystasia gangetica",11,1,NA
"1602",2012,"143,15",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"1603",2012,"143,15",NA,NA,NA,"Bauhinia semibifida",9,0,NA
"1604",2012,"143,15",NA,NA,NA,"Nephrolepis exaltata",8,0,NA
"1605",2012,"143,07",NA,NA,NA,"Axonopus compressus",105,0,NA
"1606",2012,"143,07",NA,NA,NA,"Goniophlebium verrucosum",13,0,NA
"1607",2012,"143,07",NA,NA,NA,"Clidemia hirta",1,1,NA
"1608",2012,"143,07",NA,NA,NA,"Cleome rutidosperma",13,0,NA
"1609",2012,"143,07",NA,NA,NA,"Hevea brasiliensis",1,0,NA
"1610",2012,"143,05",NA,NA,NA,"Clidemia hirta",372,1,NA
"1611",2012,"143,05",NA,NA,NA,"Lygodium circinatum",5,0,NA
"1612",2012,"143,05",NA,NA,NA,"Dicranopteris linearis",2,1,NA
"1613",2012,"143,05",NA,NA,NA,"Melastoma malabathricum",22,0,NA
"1614",2012,"143,05",NA,NA,NA,"Asplenium nidus",202,0,NA
"1615",2012,"143,05",NA,NA,NA,"Hypserpa nitida",1,0,NA
"1616",2012,"143,05",NA,NA,NA,"Vitex pubescens",23,0,NA
"1617",2012,"143,05",NA,NA,NA,"local name: Ligodiuman",4,0,NA
"1618",2012,"143,05",NA,NA,NA,"local name: Kerisan",3,0,NA
"1619",2012,"143,05",NA,NA,NA,"Scleria bancana",9,0,NA
"1620",2012,"143,05",NA,NA,NA,"Axonopus spec.",8,0,NA
"1621",2012,"143,05",NA,NA,NA,"Lygodium salicifolium",7,0,NA
"1622",2012,"143,05",NA,NA,NA,"local name: Paku gunungan",1,0,NA
"1623",2012,"143,05",NA,NA,NA,"Eupatrium odoratum",9,0,NA
"1624",2012,"143,05",NA,NA,NA,"Phyllanthus niruri",3,0,NA
"1625",2012,"143,13",NA,NA,NA,"Asystasia gangetica",98,1,NA
"1626",2012,"143,13",NA,NA,NA,"Dicranopteris linearis",86,1,NA
"1627",2012,"143,13",NA,NA,NA,"Mikania micrantha",81,0,NA
"1628",2012,"143,13",NA,NA,NA,"Nephrolepis exaltata",38,0,NA
"1629",2012,"143,13",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1630",2012,"143,13",NA,NA,NA,"local name: Gear like",11,0,NA
"1631",2012,"143,13",NA,NA,NA,"Echinochloa spec.",17,0,NA
"1632",2012,"143,24",NA,NA,NA,"Melastoma malabathricum",9,0,NA
"1633",2012,"143,24",NA,NA,NA,"Clidemia hirta",273,1,NA
"1634",2012,"143,24",NA,NA,NA,"Asystasia gangetica",132,1,NA
"1635",2012,"143,24",NA,NA,NA,"Spermaococe latifolia",239,0,NA
"1636",2012,"143,24",NA,NA,NA,"local name: Liba",28,0,NA
"1637",2012,"143,24",NA,NA,NA,"Calopogonium mucunoides",3,0,NA
"1638",2012,"143,24",NA,NA,NA,"local name: Jatian",1,0,NA
"1639",2012,"143,24",NA,NA,NA,"Ficus bengamina",3,0,NA
"1640",2012,"143,24",NA,NA,NA,"local name: Jambuan",1,0,NA
"1641",2012,"143,24",NA,NA,NA,"local name: Tehan",1,0,NA
"1642",2012,"143,20",NA,NA,NA,"Asystasia gangetica",416,1,NA
"1643",2012,"143,20",NA,NA,NA,"Clidemia hirta",133,1,NA
"1644",2012,"143,20",NA,NA,NA,"Mimosa pudica",20,0,NA
"1645",2012,"143,20",NA,NA,NA,"Ageratum conyzoides",6,1,NA
"1646",2012,"143,20",NA,NA,NA,"Adiantum spec.",28,0,NA
"1647",2012,"143,20",NA,NA,NA,"Blumea balsamifera",5,0,NA
"1648",2012,"143,20",NA,NA,NA,"Adiantum trapeziforme",29,0,NA
"1649",2012,"143,20",NA,NA,NA,"Christella parasitica",21,0,NA
"1650",2012,"143,20",NA,NA,NA,"Cayratia japonica",8,0,NA
"1651",2012,"143,20",NA,NA,NA,"Panicum repens",142,0,NA
"1652",2012,"143,20",NA,NA,NA,"Axonopus compressus",243,0,NA
"1653",2012,"143,20",NA,NA,NA,"Echinochloa spec.",84,0,NA
"1654",2012,"143,20",NA,NA,NA,"Elaeis guineensis",1,0,NA
"1655",2012,"143,01",NA,NA,NA,"Dicranopteris linearis",173,1,NA
"1656",2012,"143,01",NA,NA,NA,"Aidia densiflora",11,0,NA
"1657",2012,"143,01",NA,NA,NA,"Asplenium longissimum, ?",67,0,NA
"1658",2012,"143,01",NA,NA,NA,"local name: Mysterious half leave",36,0,NA
"1659",2012,"143,01",NA,NA,NA,"Piperacea spec.",1,0,NA
"1660",2012,"143,01",NA,NA,NA,"Lygodium salicifolium",15,0,NA
"1661",2012,"143,01",NA,NA,NA,"Nephrolepis exaltata",50,0,NA
"1662",2012,"143,01",NA,NA,NA,"Melastoma affine",19,0,NA
"1663",2012,"143,01",NA,NA,NA,"Selaginella spec.",31,0,NA
"1664",2012,"143,01",NA,NA,NA,"Cardiospermum grandiflorum",2,0,NA
"1665",2012,"143,01",NA,NA,NA,"Macaranga gigantea",6,0,NA
"1666",2012,"143,01",NA,NA,NA,"Echinochloa colonum",102,0,NA
"1667",2012,"143,01",NA,NA,NA,"Panicum repens",77,0,NA
"1668",2012,"143,01",NA,NA,NA,"Scleria levis",14,0,NA
"1669",2012,"143,01",NA,NA,NA,"Centotheca lappacea",6,0,NA
"1670",2012,"143,01",NA,NA,NA,"Axonopus compressus",17,0,NA
"1671",2012,"143,01",NA,NA,NA,"Artocarpus spec.",1,0,NA
"1672",2012,"143,01",NA,NA,NA,"Elaeis guineensis",3,0,NA
"1673",2012,"143,01",NA,NA,NA,"Hevea brasiliensis",8,0,NA
"1674",2012,"143,01",NA,NA,NA,"Sauropus androgynus",1,0,NA
"1675",2012,"112,05",NA,NA,NA,"Melastoma malabathricum",26,0,NA
"1676",2012,"112,05",NA,NA,NA,"Clidemia hirta",36,1,NA
"1677",2012,"112,05",NA,NA,NA,"Dicranopteris linearis",162,1,NA
"1678",2012,"112,05",NA,NA,NA,"Macaranga triloba",4,0,NA
"1679",2012,"112,05",NA,NA,NA,"Axonopus compressus",92,0,NA
"1680",2012,"112,05",NA,NA,NA,"Imperata cylindrica",18,0,NA
"1681",2012,"112,05",NA,NA,NA,"Centotheca lappacea",41,0,NA
"1682",2012,"112,05",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1683",2012,"112,05",NA,NA,NA,"Breynia spec.",4,0,NA
"1684",2012,"112,05",NA,NA,NA,"Lygodium spec.",12,0,NA
"1685",2012,"112,05",NA,NA,NA,"Lygodium microphyllum",7,0,NA
"1686",2012,"112,05",NA,NA,NA,"Clibadium surinamense",2,0,NA
"1687",2012,"112,16",NA,NA,NA,"Ageratum conyzoides",391,1,NA
"1688",2012,"112,16",NA,NA,NA,"Oxalis barrelieri",28,0,NA
"1689",2012,"112,16",NA,NA,NA,"Asystasia gangetica",239,1,NA
"1690",2012,"112,16",NA,NA,NA,"Axonopus compressus",485,0,NA
"1691",2012,"112,01",NA,NA,NA,"Melastoma malabathricum",218,0,NA
"1692",2012,"112,01",NA,NA,NA,"Clidemia hirta",326,1,NA
"1693",2012,"112,01",NA,NA,NA,"Dicranopteris linearis",64,1,NA
"1694",2012,"112,01",NA,NA,NA,"Scleria spec.",11,0,NA
"1695",2012,"112,01",NA,NA,NA,"Selaginella spec.",10,0,NA
"1696",2012,"112,01",NA,NA,NA,"local name: Ligodiuman",66,0,NA
"1697",2012,"112,01",NA,NA,NA,"Nephrolepis exaltata",8,0,NA
"1698",2012,"112,01",NA,NA,NA,"Borreria latifolia",17,0,NA
"1699",2012,"112,01",NA,NA,NA,"local name: Liba",2,0,NA
"1700",2012,"112,01",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1701",2012,"112,01",NA,NA,NA,"Macaranga tanarius",2,0,NA
"1702",2012,"112,01",NA,NA,NA,"Aporosa octandra",2,0,NA
"1703",2012,"112,01",NA,NA,NA,"Acanthaceae spec.",2,0,NA
"1704",2012,"112,10",NA,NA,NA,"local name: Jengkol",1,0,NA
"1705",2012,"112,10",NA,NA,NA,"Borreria latifolia",489,0,NA
"1706",2012,"112,10",NA,NA,NA,"Asystasia gangetica",193,1,NA
"1707",2012,"112,10",NA,NA,NA,"local name: Liba",21,0,NA
"1708",2012,"112,10",NA,NA,NA,"Melastoma malabathricum",1,0,NA
"1709",2012,"112,10",NA,NA,NA,"Paspalum conjugatum",13,0,NA
"1710",2012,"112,10",NA,NA,NA,"Axonopus compressus",26,0,NA
"1711",2012,"112,10",NA,NA,NA,"Setaria palmifolia",57,0,NA
"1712",2012,"112,10",NA,NA,NA,"Lindernia sp. 1",1,0,NA
"1713",2012,"112,10",NA,NA,NA,"Syndrella nodiflora",64,0,NA
"1714",2012,"112,10",NA,NA,NA,"Rivina humilis",37,0,NA
"1715",2012,"112,10",NA,NA,NA,"Erigeron sumatrensis",3,0,NA
"1716",2012,"112,10",NA,NA,NA,"Cuphea carthagenensis",2,0,NA
"1717",2012,"112,10",NA,NA,NA,"Unident 37",1,0,NA
"1718",2012,"112,10",NA,NA,NA,"Hevea brasiliensis",2,0,NA
"1719",2012,"112,10",NA,NA,NA,"Phyllanthus niruri",2,0,NA
"1720",2012,"112,10",NA,NA,NA,"Oxalis barrelieri",13,0,NA
"1721",2012,"112,13",NA,NA,NA,"Melastoma affine",17,0,NA
"1722",2012,"112,13",NA,NA,NA,"Clidemia hirta",46,1,NA
"1723",2012,"112,13",NA,NA,NA,"Lygodium salicifolium",70,0,NA
"1724",2012,"112,13",NA,NA,NA,"Amomum spec.",1,0,NA
"1725",2012,"112,13",NA,NA,NA,"Unident 1",2,0,NA
"1726",2012,"112,13",NA,NA,NA,"Unident 2",1,0,NA
"1727",2012,"112,13",NA,NA,NA,"Panicum repens",107,0,NA
"1728",2012,"112,13",NA,NA,NA,"Echinochloa colonum",55,0,NA
"1729",2012,"112,13",NA,NA,NA,"Adiantum spec.",64,0,NA
"1730",2012,"112,15",NA,NA,NA,"Lygodium salicifolium",88,0,NA
"1731",2012,"112,15",NA,NA,NA,"Adiantum spec.",49,0,NA
"1732",2012,"112,15",NA,NA,NA,"Clidemia hirta",148,1,NA
"1733",2012,"112,15",NA,NA,NA,"Breynia stipitata",9,0,NA
"1734",2012,"112,15",NA,NA,NA,"Macaranga gigantea",4,0,NA
"1735",2012,"112,15",NA,NA,NA,"Asystasia gangetica",17,1,NA
"1736",2012,"112,15",NA,NA,NA,"Dicranopteris linearis",6,1,NA
"1737",2012,"112,15",NA,NA,NA,"Hevea brasiliensis",13,0,NA
"1738",2012,"112,15",NA,NA,NA,"Mussaenda frondosa",1,0,NA
"1739",2012,"112,15",NA,NA,NA,"Scleria levis",34,0,NA
"1740",2012,"112,15",NA,NA,NA,"Echinochloa colonum",15,0,NA
"1741",2012,"112,15",NA,NA,NA,"Panicum repens",76,0,NA
"1742",2012,"112,15",NA,NA,NA,"Amomum spec.",1,0,NA
"1743",2012,"132,06",NA,NA,NA,"Axonopus compressus",43,0,NA
"1744",2012,"132,06",NA,NA,NA,"Scleria bancana",36,0,NA
"1745",2012,"132,06",NA,NA,NA,"Cyrtococcum mucrescens",13,0,NA
"1746",2012,"132,06",NA,NA,NA,"Pandanus spec.",1,0,NA
"1747",2012,"132,06",NA,NA,NA,"Clidemia hirta",175,1,NA
"1748",2012,"132,06",NA,NA,NA,"Hevea brasiliensis",15,0,NA
"1749",2012,"132,06",NA,NA,NA,"Avicennia marina",1,0,NA
"1750",2012,"132,06",NA,NA,NA,"Macaranga gigantea",9,0,NA
"1751",2012,"132,06",NA,NA,NA,"Bauhinia semibifida",3,0,NA
"1752",2012,"132,06",NA,NA,NA,"Agrostistachys borneensis",3,0,NA
"1753",2012,"132,06",NA,NA,NA,"Aporosa aunta",1,0,NA
"1754",2012,"132,06",NA,NA,NA,"Rinorea lanceolata",1,0,NA
"1755",2012,"132,06",NA,NA,NA,"local name: Jambu-jambu",1,0,NA
"1756",2012,"132,06",NA,NA,NA,"local name: Amplasan",3,0,NA
"1757",2012,"132,06",NA,NA,NA,"Styrax benzoin",1,0,NA
"1758",2012,"132,08",NA,NA,NA,"Dicranopteris linearis",11,1,NA
"1759",2012,"132,08",NA,NA,NA,"Imperata cylindrica",155,0,NA
"1760",2012,"132,08",NA,NA,NA,"Melastoma malabathricum",4,0,NA
"1761",2012,"132,08",NA,NA,NA,"Clidemia hirta",4,1,NA
"1762",2012,"132,08",NA,NA,NA,"Breynia stipitata",22,0,NA
"1763",2012,"132,08",NA,NA,NA,"Scleria bancana",3,0,NA
"1764",2012,"132,08",NA,NA,NA,"Passiflora spec.",4,0,NA
"1765",2012,"132,08",NA,NA,NA,"Artocarpus integer",4,0,NA
"1766",2012,"132,08",NA,NA,NA,"Mikania micrantha",24,0,NA
"1767",2012,"132,08",NA,NA,NA,"Blumea balsamifera",45,0,NA
"1768",2012,"132,08",NA,NA,NA,"Axonopus compressus",67,0,NA
"1769",2012,"132,08",NA,NA,NA,"Adiantum spec.",256,0,NA
"1770",2012,"132,08",NA,NA,NA,"Echinochloa crus-galli",104,0,NA
"1771",2012,"132,08",NA,NA,NA,"Alstonia spec. 1",10,0,NA
"1772",2012,"132,08",NA,NA,NA,"Macaranga gigantea",1,0,NA
"1773",2012,"132,08",NA,NA,NA,"Rubiaceae spec.",1,0,NA
"1774",2012,"132,05",NA,NA,NA,"Setaria palmifolia",799,0,NA
"1775",2012,"132,05",NA,NA,NA,"Echinochloa colonum",42,0,NA
"1776",2012,"132,05",NA,NA,NA,"Scleria levis",106,0,NA
"1777",2012,"132,05",NA,NA,NA,"Panicum repens",23,0,NA
"1778",2012,"132,05",NA,NA,NA,"Macaranga gigantea",20,0,NA
"1779",2012,"132,05",NA,NA,NA,"Bridelia monica",8,0,NA
"1780",2012,"132,05",NA,NA,NA,"Clidemia hirta",30,1,NA
"1781",2012,"132,05",NA,NA,NA,"Melastoma affine",6,0,NA
"1782",2012,"132,05",NA,NA,NA,"Adiantum spec.",16,0,NA
"1783",2012,"132,05",NA,NA,NA,"Lygodium salicifolium",30,0,NA
"1784",2012,"132,05",NA,NA,NA,"Dioscorea filiformis",1,0,NA
"1785",2012,"132,05",NA,NA,NA,"Etlingera spec.",1,0,NA
"1786",2012,"132,05",NA,NA,NA,"Globa spec.",2,0,NA
"1787",2012,"132,05",NA,NA,NA,"Ficus fistulosa",2,0,NA
"1788",2012,"132,05",NA,NA,NA,"Hevea brasiliensis",11,0,NA
"1789",2012,"132,05",NA,NA,NA,"Gardenia anisophylla",2,0,NA
"1790",2012,"132,05",NA,NA,NA,"Cayratia novemfolia",1,0,NA
"1791",2012,"132,05",NA,NA,NA,"Tabernaemontana sp.1",1,0,NA
"1792",2012,"132,05",NA,NA,NA,"Macaranga triloba",1,0,NA
"1793",2012,"132,05",NA,NA,NA,"Unident 38",4,0,NA
"1794",2012,"132,07",NA,NA,NA,"Scleria levis",4,0,NA
"1795",2012,"132,07",NA,NA,NA,"Clidemia hirta",3,1,NA
"1796",2012,"132,07",NA,NA,NA,"Polypodium scolopendria",18,0,NA
"1797",2012,"132,07",NA,NA,NA,"Adiantum spec.",3,0,NA
"1798",2012,"132,07",NA,NA,NA,"Lygodium salicifolium",15,0,NA
"1799",2012,"132,07",NA,NA,NA,"Eleusine indica",93,0,NA
"1800",2012,"132,07",NA,NA,NA,"Scleria ciliaris",74,0,NA
"1801",2012,"132,07",NA,NA,NA,"Melastoma affine",1,0,NA
"1802",2012,"132,07",NA,NA,NA,"Prockris spec.",1,0,NA
"1803",2012,"132,07",NA,NA,NA,"Panicum repens",12,0,NA
"1804",2012,"132,07",NA,NA,NA,"local name: Jambuan",17,0,NA
"1805",2012,"132,07",NA,NA,NA,"Breynia cernua",24,0,NA
"1806",2012,"132,07",NA,NA,NA,"Mussaenda frondosa",2,0,NA
"1807",2012,"132,07",NA,NA,NA,"Galearia fulva",2,0,NA
"1808",2012,"132,07",NA,NA,NA,"local name: Tehtehan",4,0,NA
"1809",2012,"132,07",NA,NA,NA,"Cleome rutidosperma",1,0,NA
"1810",2012,"132,07",NA,NA,NA,"Calophyllum venulosum",1,0,NA
"1811",2012,"132,07",NA,NA,NA,"Hevea brasiliensis",6,0,NA
"1812",2012,"132,12",NA,NA,NA,"Mikania micrantha",3,0,NA
"1813",2012,"132,12",NA,NA,NA,"Stachytarpheta indica",63,0,NA
"1814",2012,"132,12",NA,NA,NA,"Spermaococe latifolia",128,0,NA
"1815",2012,"132,12",NA,NA,NA,"Melastoma malabathricum",3,0,NA
"1816",2012,"132,12",NA,NA,NA,"Chromolaena odorata",6,0,NA
"1817",2012,"132,12",NA,NA,NA,"Clidemia hirta",6,1,NA
"1818",2012,"132,12",NA,NA,NA,"Imperata cylindrica",50,0,NA
"1819",2012,"132,12",NA,NA,NA,"local name: Faizal flower",12,0,NA
"1820",2012,"132,12",NA,NA,NA,"Axonopus compressus",10,0,NA
"1821",2012,"132,12",NA,NA,NA,"Paspalum conjugatum",6,0,NA
