wave;hid;HHCode;pid;MatchingIssue;DataMissing;SpeciesName;Abundance;Invasive
2015;690;542,01;NA;NA;NA;Melastoma malabathricum;11;0
2015;690;542,01;NA;NA;NA;Scleria sumatrensis;9;0
2015;690;542,01;NA;NA;NA;Dicranopteris linearis;8;1
2015;690;542,01;NA;NA;NA;Macaranga gangetica;1;0
2015;690;542,01;NA;NA;NA;Lindsaea ensifolia;1;0
2015;690;542,01;NA;NA;NA;MS: Paku bintang;3;0
2015;690;542,01;NA;NA;NA;Phylanthus urinaria;4;0
2015;690;542,01;NA;NA;NA;MS: Teki;1;0
2015;690;542,01;NA;NA;NA;MS: Rumput Coklat;2;0
2015;690;542,01;NA;NA;NA;Imperata cylindrica;2;0
2015;690;542,01;NA;NA;NA;Hevea brasiliensis;2;0
2015;690;542,01;NA;NA;NA;Unident_161;1;0
2015;690;542,01;NA;NA;NA;LN: Kemenyan;1;0
2015;690;542,01;NA;NA;NA;LN: Kara Karang;3;0
2015;690;542,01;NA;NA;NA;Unident_162;14;0
2015;690;542,01;NA;NA;NA;Unident_163;15;0
2015;690;542,01;NA;NA;NA;Unident_164;1;0
2015;690;542,01;NA;NA;NA;Unident_165;1;0
2015;690;542,01;NA;NA;NA;MS: Mirip Karet;1;0
2015;690;542,01;NA;NA;NA;Glochidion rubrum;4;0
2015;690;542,01;NA;NA;NA;Unident_166;1;0
2015;695;542,06;NA;NA;NA;Clidemia hirta;52;1
2015;695;542,06;NA;NA;NA;Dicranopteris linearis;21;1
2015;695;542,06;NA;NA;NA;Scleria sumatrensis;88;0
2015;695;542,06;NA;NA;NA;Ottochlosa nodosa;25;0
2015;695;542,06;NA;NA;NA;Bauhinia semibifida;4;0
2015;695;542,06;NA;NA;NA;Lindsaea ensifolia;16;0
2015;695;542,06;NA;NA;NA;Melastoma malabathricum;8;0
2015;695;542,06;NA;NA;NA;Lygodium circinatum;1;0
2015;695;542,06;NA;NA;NA;Panicum repens;3;0
2015;695;542,06;NA;NA;NA;Alstonia scholaris;2;0
2015;695;542,06;NA;NA;NA;Hevea brasiliensis;2;0
2015;695;542,06;NA;NA;NA;Unident_167;5;0
2015;695;542,06;NA;NA;NA;Unident_168;1;0
2015;695;542,06;NA;NA;NA;Unident_169;2;0
2015;695;542,06;NA;NA;NA;Unident_170;6;0
2015;695;542,06;NA;NA;NA;Unident_171;1;0
2015;695;542,06;NA;NA;NA;Unident_161;3;0
2015;641;522,06;NA;NA;NA;Clidemia hirta;189;1
2015;641;522,06;NA;NA;NA;Hevea brasiliensis;12;0
2015;641;522,06;NA;NA;NA;Unident_172;38;0
2015;641;522,06;NA;NA;NA;Unident_;14;0
2015;641;522,06;NA;NA;NA;MS: Kaca Kacang;15;0
2015;641;522,06;NA;NA;NA;Unident_173;116;0
2015;641;522,06;NA;NA;NA;Unident_174;22;0
2015;641;522,06;NA;NA;NA;Unident_175;1;0
2015;641;522,06;NA;NA;NA;Unident_176;3;0
2015;641;522,06;NA;NA;NA;Unident_177;65;0
2015;641;522,06;NA;NA;NA;Unident_178;9;0
2015;641;522,06;NA;NA;NA;Unident_179;1;0
2015;641;522,06;NA;NA;NA;Unident_180;4;0
2015;641;522,06;NA;NA;NA;Unident_181;12;0
2015;641;522,06;NA;NA;NA;Unident_182;2;0
2015;641;522,06;NA;NA;NA;Unident_183;6;0
2015;641;522,06;NA;NA;NA;Taenitis blechnoides;1;0
2015;641;522,06;NA;NA;NA;Lygodium salicifolium;1;0
2015;641;522,06;NA;NA;NA;Unident_184;4;0
2015;641;522,06;NA;NA;NA;Unident_185;3;0
2015;641;522,06;NA;NA;NA;Unident_186;9;0
2015;641;522,06;NA;NA;NA;Unident_187;21;0
2015;641;522,06;NA;NA;NA;Unident_188;2;0
2015;641;522,06;NA;NA;NA;Unident_189;1;0
2015;641;522,06;NA;NA;NA;Unident_190;1;0
2015;641;522,06;NA;NA;NA;Unident_191;2;0
2015;641;522,06;NA;NA;NA;LN: Kemiri hutan;1;0
2015;641;522,06;NA;NA;NA;Unident_192;1;0
2015;639;522,04;NA;NA;NA;LN: Pucuk Sungkai;13;0
2015;639;522,04;NA;NA;NA;Cyperus rotundus;18;0
2015;639;522,04;NA;NA;NA;Selaginella intermedia;173;0
2015;639;522,04;NA;NA;NA;Clidemia hirta;211;1
2015;639;522,04;NA;NA;NA;Melastoma malabathricum;3;0
2015;639;522,04;NA;NA;NA;Ottochlosa nodosa;30;0
2015;639;522,04;NA;NA;NA;Hevea brasiliensis;24;0
2015;639;522,04;NA;NA;NA;Scleria ciliaris;4;0
2015;639;522,04;NA;NA;NA;Macaranga gigantea;3;0
2015;639;522,04;NA;NA;NA;Macaranga bancana;2;0
2015;639;522,04;NA;NA;NA;Taenitis blechnoides;9;0
2015;639;522,04;NA;NA;NA;Phylanthus urinaria;7;0
2015;639;522,04;NA;NA;NA;Alstonia scholaris;1;0
2015;639;522,04;NA;NA;NA;MS: Rumput Coklat;2;0
2015;639;522,04;NA;NA;NA;Paspalum conjugatum;2;0
2015;639;522,04;NA;NA;NA;Scleria sumatrensis;4;0
2015;639;522,04;NA;NA;NA;Chromolaena odorata;1;0
2015;639;522,04;NA;NA;NA;Unident_193;46;0
2015;639;522,04;NA;NA;NA;Unident_194;4;0
2015;639;522,04;NA;NA;NA;Unident_28;1;0
2015;639;522,04;NA;NA;NA;Unident_195;2;0
2015;639;522,04;NA;NA;NA;Unident_196;2;0
2015;639;522,04;NA;NA;NA;Unident_197;5;0
2015;639;522,04;NA;NA;NA;Unident_198;1;0
2015;639;522,04;NA;NA;NA;Unident_199;2;0
2015;639;522,04;NA;NA;NA;Unident_141;4;0
2015;639;522,04;NA;NA;NA;Unident_200;1;0
2015;639;522,04;NA;NA;NA;Unident_201;5;0
2015;639;522,04;NA;NA;NA;Lindsaea ensifolia;20;0
2015;639;522,04;NA;NA;NA;Unident_202;1;0
2015;639;522,04;NA;NA;NA;Unident_142;1;0
2015;639;522,04;NA;NA;NA;MS: Batang puah;4;0
2015;639;522,04;NA;NA;NA;Unident_203;1;0
2015;639;522,04;NA;NA;NA;Unident_204;4;0
2015;639;522,04;NA;NA;NA;Unident_205;1;0
2015;639;522,04;NA;NA;NA;Unident_206;1;0
2015;639;522,04;NA;NA;NA;Unident_207;2;0
2015;639;522,04;NA;NA;NA;Unident_208;10;0
2015;639;522,04;NA;NA;NA;Unident_209;2;0
2015;639;522,04;NA;NA;NA;Unident_210;2;0
2015;639;522,04;NA;NA;NA;Unident_211;20;0
2015;639;522,04;NA;NA;NA;Unident_212;6;0
2015;639;522,04;NA;NA;NA;Unident_213;1;0
2015;638;522,03;NA;NA;NA;Clidemia hirta;82;1
2015;638;522,03;NA;NA;NA;Melastoma malabathricum;13;0
2015;638;522,03;NA;NA;NA;Stachytarpheta indica;1;0
2015;638;522,03;NA;NA;NA;Macaranga bancana;6;0
2015;638;522,03;NA;NA;NA;Axonopus compressus;1431;0
2015;638;522,03;NA;NA;NA;Panicum repens;366;0
2015;638;522,03;NA;NA;NA;Selaginella intermedia;2;0
2015;638;522,03;NA;NA;NA;Lygodium circinatum;5;0
2015;638;522,03;NA;NA;NA;Lindsaea ensifolia;2;0
2015;638;522,03;NA;NA;NA;Unident_90;5;0
2015;638;522,03;NA;NA;NA;Unident_91;3;0
2015;638;522,03;NA;NA;NA;Unident_214;1;0
2015;638;522,03;NA;NA;NA;Unident_215;1;0
2015;638;522,03;NA;NA;NA;Ludwigia octovalvis;1;0
2015;638;522,03;NA;NA;NA;Hevea brasiliensis;10;0
2015;638;522,03;NA;NA;NA;Unident_216;2;0
2015;638;522,03;NA;NA;NA;Unident_217;2;0
2015;638;522,03;NA;NA;NA;MS: Rumput Coklat;34;0
2015;633;521,02;NA;NA;NA;Clidemia hirta;77;1
2015;633;521,02;NA;NA;NA;Melastoma malabathricum;26;0
2015;633;521,02;NA;NA;NA;Melastoma affine;5;0
2015;633;521,02;NA;NA;NA;Asystasia gangetica;49;1
2015;633;521,02;NA;NA;NA;Ottochlosa nodosa;588;0
2015;633;521,02;NA;NA;NA;Lygodium circinatum;43;0
2015;633;521,02;NA;NA;NA;Lantana camara;51;0
2015;633;521,02;NA;NA;NA;Selaginella intermedia;174;0
2015;633;521,02;NA;NA;NA;Oxalis barrelieri;283;0
2015;633;521,02;NA;NA;NA;Hevea brasiliensis;30;0
2015;633;521,02;NA;NA;NA;Macaranga bancana;3;0
2015;633;521,02;NA;NA;NA;Unident_125;85;0
2015;633;521,02;NA;NA;NA;Unident_218;10;0
2015;633;521,02;NA;NA;NA;Unident_66;4;0
2015;633;521,02;NA;NA;NA;Arthocarpus integra;1;0
2015;633;521,02;NA;NA;NA;Unident_127;1;0
2015;633;521,02;NA;NA;NA;Unident_219;5;0
2015;633;521,02;NA;NA;NA;Unident_220;3;0
2015;633;521,02;NA;NA;NA;MS: Rumput Coklat;139;0
2015;633;521,02;NA;NA;NA;Unident_221;1;0
2015;633;521,02;NA;NA;NA;Unident_222;6;0
2015;633;521,02;NA;NA;NA;Unident_223;3;0
2015;633;521,02;NA;NA;NA;Lindsaea ensifolia;1;0
2015;633;521,02;NA;NA;NA;Imperata cylindrica;14;0
2015;633;521,02;NA;NA;NA;Scleria ciliaris;18;0
2015;633;521,02;NA;NA;NA;Unident_216;1;0
2015;633;521,02;NA;NA;NA;Unident_224;1;0
2015;633;521,02;NA;NA;NA;Unident_225;2;0
2015;633;521,02;NA;NA;NA;Unident_226;1;0
2015;609;511,07;NA;NA;NA;Hevea brasiliensis;48;0
2015;609;511,07;NA;NA;NA;Stenochlaena palustris;3;0
2015;609;511,07;NA;NA;NA;Clidemia hirta;20;1
2015;609;511,07;NA;NA;NA;LN: Resam;9;0
2015;609;511,07;NA;NA;NA;Lindsaea ensifolia;2;0
2015;609;511,07;NA;NA;NA;LN: Pulai;2;0
2015;609;511,07;NA;NA;NA;MS: Gerigi;2;0
2015;609;511,07;NA;NA;NA;Macaranga bancana;3;0
2015;609;511,07;NA;NA;NA;Taenitis blechnoides;1;0
2015;609;511,07;NA;NA;NA;LN: Batang merah;2;0
2015;609;511,07;NA;NA;NA;Macaranga gigantea;3;0
2015;609;511,07;NA;NA;NA;MS: Puruk;2;0
2015;609;511,07;NA;NA;NA;Melastoma malabathricum;11;0
2015;609;511,07;NA;NA;NA;MS: Love menjalar;1;0
2015;609;511,07;NA;NA;NA;LN: Anting;1;0
2015;609;511,07;NA;NA;NA;Unident_227;8;0
2015; ;511,01;NA;NA;NA;Clidemia hirta;204;1
2015; ;511,01;NA;NA;NA;LN: Anting;15;0
2015; ;511,01;NA;NA;NA;Scleria ciliaris;5;0
2015; ;511,01;NA;NA;NA;Macaranga gangetica;2;0
2015; ;511,01;NA;NA;NA;Stenochlaena palustris;19;0
2015; ;511,01;NA;NA;NA;MS: Rumput Coklat;20;0
2015; ;511,01;NA;NA;NA;Imperata cylindrica;1;0
2015; ;511,01;NA;NA;NA;Hevea brasiliensis;1;0
2015; ;511,01;NA;NA;NA;LN: Batang merah;4;0
2015; ;511,01;NA;NA;NA;MS: Puruk;35;0
2015; ;511,01;NA;NA;NA;NephrolepisÂ biserrata;12;0
2015; ;511,01;NA;NA;NA;Melastoma malabathricum;8;0
2015; ;511,01;NA;NA;NA;Lindsaea ensifolia;3;0
2015; ;511,01;NA;NA;NA;Paspalum conjugatum;3;0
2015; ;511,01;NA;NA;NA;Ottochlosa nodosa;9;0
2015; ;511,01;NA;NA;NA;Macaranga bancana;1;0
2015; ;511,01;NA;NA;NA;Melastoma affine;1;0
2015; ;511,01;NA;NA;NA;Scleria sumatrensis;1;0
2015; ;511,01;NA;NA;NA;MS: Bunga plasitk;1;0
2015; ;511,01;NA;NA;NA;Unident_228;4;0
2015; ;511,01;NA;NA;NA;Unident_229;4;0
2015; ;511,01;NA;NA;NA;Unident_230;1;0
2015;611;511,09;1;NA;NA;MimosaÂ pudica;27;0
2015;611;511,09;;NA;NA;Clidemia hirta;4;1
2015;611;511,09;;NA;NA;Melastoma malabathricum;49;0
2015;611;511,09;;NA;NA;Paspalum conjugatum;971;0
2015;611;511,09;;NA;NA;Ageratum conyzoides;42;1
2015;611;511,09;;NA;NA;Croton hirtus;20;0
2015;611;511,09;;NA;NA;Asystasia gangetica;36;1
2015;611;511,09;;NA;NA;Macaranga bancana;6;0
2015;611;511,09;;NA;NA;Unident_231;3;0
2015;611;511,09;;NA;NA;Unident_232;3;0
2015;611;511,09;;NA;NA;Panicum repens;157;0
2015;611;511,09;;NA;NA;Hyptis capitata;7;0
2015;611;511,09;;NA;NA;Unident_233;18;0
2015;611;511,09;;NA;NA;Unident_234;1;0
2015;611;511,09;;NA;NA;Unident_235;1;0
2015;510;421,01;1;NA;NA;Clidemia hirta;75;1
2015;510;421,01;;NA;NA;Melastoma malabathricum;32;0
2015;510;421,01;;NA;NA;Stenochlaena palustris;11;0
2015;510;421,01;;NA;NA;NephrolepisÂ biserrata;18;0
2015;510;421,01;;NA;NA;Scleria sumatrensis;30;0
2015;510;421,01;;NA;NA;Macaranga gigantea;3;0
2015;510;421,01;;NA;NA;Ottochlosa nodosa;8;0
2015;510;421,01;;NA;NA;Paspalum conjugatum;3;0
2015;510;421,01;;NA;NA;MS: Rumput Coklat;8;0
2015;510;421,01;;NA;NA;Lygodium circinatum;1;0
2015;510;421,01;;NA;NA;LN: Cempedak;1;0
2015;510;421,01;;NA;NA;Hevea brasiliensis;3;0
2015;510;421,01;;NA;NA;LN: Teranf belanda;1;0
2015;510;421,01;;NA;NA;Unident_236;20;0
2015;510;421,01;;NA;NA;Unident_237;2;0
2015;510;421,01;;NA;NA;Unident_238;1;0
2015;510;421,01;;NA;NA;Unident_239;2;0
2015;510;421,01;;NA;NA;Unident_240;2;0
2015;510;421,01;;NA;NA;Unident_241;1;0
2015;510;421,01;;NA;NA;Unident_242;1;0
2015;515;412,06;1;NA;NA;Clidemia hirta;20;1
2015;515;412,06;;NA;NA;Asystasia gangetica;508;1
2015;515;412,06;;NA;NA;Paspalum conjugatum;102;0
2015;515;412,06;;NA;NA;MS: Rumput Coklat;30;0
2015;515;412,06;;NA;NA;Imperata cylindrica;3;0
2015;515;412,06;;NA;NA;Elaeis guineensis;2;0
2015;515;412,06;;NA;NA;Chromolaena odorata;1;0
2015;515;412,06;;NA;NA;Melastoma malabathricum;4;0
2015;515;412,06;;NA;NA;Ageratum conyzoides;1;1
2015;515;412,06;;NA;NA;Unident_243;1;0
2015;515;412,06;;NA;NA;Unident_244;1;0
2015;515;412,06;;NA;NA;Unident_245;2;0
2015;515;412,06;;NA;NA;Unident_246;4;0
2015;515;412,06;;NA;NA;Unident_247;1;0
2015;540;422,01;1;NA;NA;Hevea brasiliensis;58;0
2015;540;422,01;;NA;NA;MS: Rumput Coklat;16;0
2015;540;422,01;;NA;NA;Clidemia hirta;58;1
2015;540;422,01;;NA;NA;Asystasia gangetica;10;1
2015;540;422,01;;NA;NA;Adiantum latifolium;2;0
2015;540;422,01;;NA;NA;Stenochlaena palustris;2;0
2015;540;422,01;;NA;NA;Lygodium salicifolium;1;0
2015;540;422,01;;NA;NA;Melastoma malabathricum;1;0
2015;540;422,01;;NA;NA;Lindsaea ensifolia;3;0
2015;543;422,04;1;NA;NA;Hevea brasiliensis;24;0
2015;543;422,04;;NA;NA;Asystasia gangetica;21;1
2015;543;422,04;;NA;NA;Clidemia hirta;3;1
2015;543;422,04;;NA;NA;Paspalum conjugatum;2;0
2015;543;422,04;;NA;NA;Panicum repens;9;0
2015;543;422,04;;NA;NA;MS: Rumput Coklat;2;0
2015;542;422,03;;NA;NA;Asystasia gangetica;61;1
2015;542;422,03;;NA;NA;Hevea brasiliensis;9;0
2015;542;422,03;;NA;NA;Paspalum conjugatum;8;0
2015;542;422,03;;NA;NA;Clidemia hirta;3;1
2015;542;422,03;;NA;NA;Melastoma malabathricum;1;0
2015;542;422,03;;NA;NA;LN: Alang alang;19;0
2015;542;422,03;;NA;NA;Lindsaea ensifolia;8;0
2015;542;422,03;;NA;NA;Lygodium salicifolium;2;0
2015;542;422,03;;NA;NA;Panicum repens;35;0
2015;542;422,03;;NA;NA;Unident_248;1;0
2015;516;421,01;2;NA;NA;Dicranopteris linearis;14;1
2015;516;421,01;;NA;NA;Melastoma malabathricum;8;0
2015;516;421,01;;NA;NA;Clidemia hirta;19;1
2015;516;421,01;;NA;NA;Hevea brasiliensis;7;0
2015;516;421,01;;NA;NA;Alstonia scholaris;1;0
2015;516;421,01;;NA;NA;MS: Rumput Coklat;4;0
2015;516;421,01;;NA;NA;Lygodium circinatum;2;0
2015;516;421,01;;NA;NA;Unident_249;1;0
2015;516;421,01;;NA;NA;Paspalum conjugatum;4;0
2015;516;421,01;;NA;NA;Lindsaea ensifolia;1;0
2015;516;421,01;;NA;NA;Unident_250;1;0
2015;516;421,01;;NA;NA;Unident_251;1;0
2015;522;421,07;;NA;NA;Hevea brasiliensis;63;0
2015;522;421,07;;NA;NA;Dicranopteris linearis;25;1
2015;522;421,07;;NA;NA;Asystasia gangetica;5;1
2015;522;421,07;;NA;NA;Paspalum conjugatum;8;0
2015;522;421,07;;NA;NA;Scleria sumatrensis;6;0
2015;522;421,07;;NA;NA;Lindsaea ensifolia;7;0
2015;522;421,07;;NA;NA;Clidemia hirta;1;1
2015;522;421,07;;NA;NA;MS: Rumput Coklat;4;0
2015;522;421,07;;NA;NA;Panicum repens;25;0
2015;527;421,12;1;NA;NA;Hevea brasiliensis;62;0
2015;527;421,12;;NA;NA;Melastoma malabathricum;16;0
2015;527;421,12;;NA;NA;Clidemia hirta;28;1
2015;527;421,12;;NA;NA;Asystasia gangetica;15;1
2015;527;421,12;;NA;NA;Dicranopteris linearis;138;1
2015;527;421,12;;NA;NA;Paspalum conjugatum;4;0
2015;527;421,12;;NA;NA;MS: Rumput Coklat;27;0
2015;527;421,12;;NA;NA;Lindsaea ensifolia;40;0
2015;527;421,12;;NA;NA;MS: Kayak Macaranga;1;0
2015;527;421,12;;NA;NA;Panicum repens;2;0
2015;527;421,12;;NA;NA;Unident_252;1;0
2015;527;421,12;;NA;NA;Lygodium salicifolium;6;0
2015;527;421,12;;NA;NA;Macaranga bancana;1;0
2015;527;421,12;;NA;NA;Taenitis blechnoides;2;0
2015;527;421,12;;NA;NA;Adiantum latifolium;15;0
2015;527;421,12;;NA;NA;Unident_253;5;0
2015;527;421,12;;NA;NA;LN: Jerat Padang;1;0
2015;528;421,13;;NA;NA;Clidemia hirta;62;1
2015;528;421,13;;NA;NA;Asystasia gangetica;24;1
2015;528;421,13;;NA;NA;Phylanthus urinaria;2;0
2015;528;421,13;;NA;NA;Hevea brasiliensis;9;0
2015;528;421,13;;NA;NA;Dicranopteris linearis;39;1
2015;528;421,13;;NA;NA;MS: Rumput Coklat;3;0
2015;528;421,13;;NA;NA;Melastoma malabathricum;1;0
2015;528;421,13;;NA;NA;Paspalum conjugatum;1;0
2015;528;421,13;;NA;NA;Lindsaea ensifolia;4;0
2015;528;421,13;;NA;NA;Alstonia scholaris;1;0
2015;528;421,13;;NA;NA;Asplenium nidus;1;0
2015;528;421,13;;NA;NA;Unident_254;1;0
2015;528;421,13;;NA;NA;Unident_255;1;0
2015;528;421,13;;NA;NA;Ottochlosa nodosa;402;0
2015;529;421,14;;NA;NA;Asystasia gangetica;77;1
2015;529;421,14;;NA;NA;Hevea brasiliensis;32;0
2015;529;421,14;;NA;NA;Lygodium microphyllum;1;0
2015;529;421,14;;NA;NA;Imperata cylindrica;15;0
2015;529;421,14;;NA;NA;Unident_256;34;0
2015;529;421,14;;NA;NA;MS: Rumput Coklat;5;0
2015;529;421,14;;NA;NA;Paspalum conjugatum;2;0
2015;529;421,14;;NA;NA;Lindsaea ensifolia;1;0
2015;529;421,14;;NA;NA;Lygodium salicifolium;2;0
2015;529;421,14;;NA;NA;Unident_257;1;0
2015;537;421,22;1;NA;NA;Clidemia hirta;19;1
2015;537;421,22;;NA;NA;Asystasia gangetica;6;1
2015;537;421,22;;NA;NA;Lindsaea ensifolia;9;0
2015;537;421,22;;NA;NA;Lygodium circinatum;7;0
2015;537;421,22;;NA;NA;Paspalum conjugatum;111;0
2015;537;421,22;;NA;NA;Taenitis blechnoides;10;0
2015;537;421,22;;NA;NA;Panicum repens;47;0
2015;537;421,22;;NA;NA;Hevea brasiliensis;7;0
2015;537;421,22;;NA;NA;Alstonia scholaris;1;0
2015;537;421,22;;NA;NA;MS: Rumput Coklat;6;0
2015;537;421,22;;NA;NA;Melastoma malabathricum;1;0
2015;538;421,33;;NA;NA;Hevea brasiliensis;5;0
2015;538;421,33;;NA;NA;LN: Amplas kijung;1;0
2015;538;421,33;;NA;NA;Unident_258;10;0
2015;574;432,17;;NA;NA;Hevea brasiliensis;11;0
2015;574;432,17;;NA;NA;Lindsaea ensifolia;8;0
2015;574;432,17;;NA;NA;Clidemia hirta;25;1
2015;574;432,17;;NA;NA;Melastoma malabathricum;1;0
2015;574;432,17;;NA;NA;LN: Paku ?;7;0
2015;574;432,17;;NA;NA;Stenochlaena palustris;2;0
2015;574;432,17;;NA;NA;Ottochlosa nodosa;16;0
2015;574;432,17;;NA;NA;LN: Amplas kijung;4;0
2015;574;432,17;;NA;NA;LN: Jerat Padang;1;0
2015;574;432,17;;NA;NA;LN: Batang merah;2;0
2015;574;432,17;;NA;NA;MS: Granula inside;1;0
2015;574;432,17;;NA;NA;Macaranga gigantea;2;0
2015;574;432,17;;NA;NA;Asystasia gangetica;3;1
2015;574;432,17;;NA;NA;MS: Bunga plasitk;2;0
2015;569;432,12;;NA;NA;Stenochlaena palustris;2;0
2015;569;432,12;;NA;NA;Ottochlosa nodosa;831;0
2015;569;432,12;;NA;NA;Lygodium circinatum;3;0
2015;569;432,12;;NA;NA;Clidemia hirta;3;1
2015;569;432,12;;NA;NA;Melastoma malabathricum;2;0
2015;569;432,12;;NA;NA;Lindsaea ensifolia;4;0
2015;569;432,12;;NA;NA;Taenitis blechnoides;111;0
2015;569;432,12;;NA;NA;Macaranga bancana;2;0
2015;569;432,12;;NA;NA;Unident_259;3;0
2015;569;432,12;;NA;NA;Unident_260;7;0
2015;569;432,12;;NA;NA;Unident_261;6;0
2015;569;432,12;;NA;NA;Unident_262;6;0
2015;569;432,12;;NA;NA;Unident_263;1;0
2015;569;432,12;;NA;NA;Unident_264;1;0
2015;569;432,12;;NA;NA;Unident_265;3;0
2015;569;432,12;;NA;NA;MS: Daun berbulu ;2;0
2015;565;432,08;;NA;NA;Selaginella intermedia;72;0
2015;565;432,08;;NA;NA;Melastoma malabathricum;2;0
2015;565;432,08;;NA;NA;Unident_266;20;0
2015;565;432,08;;NA;NA;Unident_267;60;0
2015;565;432,08;;NA;NA;Unident_268;21;0
2015;565;432,08;;NA;NA;Unident_269;2;0
2015;565;432,08;;NA;NA;Hevea brasiliensis;8;0
2015;565;432,08;;NA;NA;MS: Rumput Coklat;1;0
2015;565;432,08;;NA;NA;Bauhinia semibifida;4;0
2015;565;432,08;;NA;NA;Stenochlaena palustris;7;0
2015;565;432,08;;NA;NA;Scleria sumatrensis;7;0
2015;565;432,08;;NA;NA;Panicum repens;88;0
2015;565;432,08;;NA;NA;Unident_269;40;0
2015;565;432,08;;NA;NA;Unident_270;5;0
2015;565;432,08;;NA;NA;NephrolepisÂ biserrata;1;0
2015;565;432,08;;NA;NA;Unident_271;2;0
2015;565;432,08;;NA;NA;Unident_272;1;0
2015;565;432,08;;NA;NA;Unident_273;9;0
2015;565;432,08;;NA;NA;Unident_274;2;0
2015;565;432,08;;NA;NA;Unident_275;2;0
2015;565;432,08;;NA;NA;Unident_276;1;0
2015;565;432,08;;NA;NA;Unident_277;2;0
2015;565;432,08;;NA;NA;Clidemia hirta;2;1
2015;565;432,08;;NA;NA;Unident_278;5;0
2015;565;432,08;;NA;NA;Alstonia scholaris;1;0
2015;565;432,08;;NA;NA;Unident_279;2;0
2015;565;432,08;;NA;NA;Unident_280;1;0
2015;565;432,08;;NA;NA;Unident_281;2;0
2015;565;432,08;;NA;NA;Lygodium salicifolium;1;0
2015;565;432,08;;NA;NA;Unident_282;1;0
2015;565;432,08;;NA;NA;MS: Puruk;1;0
2015;559;432,02;;NA;NA;Clidemia hirta;48;1
2015;559;432,02;;NA;NA;Stenochlaena palustris;3;0
2015;559;432,02;;NA;NA;Panicum repens;37;0
2015;559;432,02;;NA;NA;Paspalum conjugatum;42;0
2015;559;432,02;;NA;NA;Alstonia scholaris;1;0
2015;559;432,02;;NA;NA;MS: Rumput Coklat;2;0
2015;559;432,02;;NA;NA;Lindsaea ensifolia;8;0
2015;559;432,02;;NA;NA;Macaranga bancana;3;0
2015;559;432,02;;NA;NA;Macaranga gigantea;16;0
2015;559;432,02;;NA;NA;Melastoma malabathricum;4;0
2015;559;432,02;;NA;NA;Hevea brasiliensis;2;0
2015;559;432,02;;NA;NA;Unident_125;5;0
2015;559;432,02;;NA;NA;Unident_283;1;0
2015;559;432,02;;NA;NA;Unident_284;3;0
2015;559;432,02;;NA;NA;Unident_285;1;0
2015;559;432,02;;NA;NA;Unident_286;1;0
2015;559;432,02;;NA;NA;Unident_287;1;0
2015;559;432,02;;NA;NA;Unident_288;1;0
2015;559;432,02;;NA;NA;Scleria sumatrensis;2;0
2015;559;432,02;;NA;NA;Unident_289;1;0
2015;559;432,02;;NA;NA;Macaranga gangetica;5;0
2015;571;432,14;;NA;NA;Dicranopteris linearis;60;1
2015;571;432,14;;NA;NA;Alstonia scholaris;2;0
2015;571;432,14;;NA;NA;Clidemia hirta;9;1
2015;571;432,14;;NA;NA;MS: Puruk;3;0
2015;571;432,14;;NA;NA;Scleria sumatrensis;11;0
2015;571;432,14;;NA;NA;LN: Amplas kijung;3;0
2015;571;432,14;;NA;NA;Melastoma malabathricum;5;0
2015;571;432,14;;NA;NA;MS: Rumput Coklat;9;0
2015;571;432,14;;NA;NA;Lygodium salicifolium;3;0
2015;571;432,14;;NA;NA;Panicum repens;8;0
2015;571;432,14;;NA;NA;Hevea brasiliensis;1;0
2015;571;432,14;;NA;NA;Taenitis blechnoides;5;0
2015;571;432,14;;NA;NA;MS: Kaca Kacang;1;0
2015;571;432,14;;NA;NA;Phylanthus urinaria;1;0
2015;571;432,14;;NA;NA;Macaranga bancana;1;0
2015;571;432,14;;NA;NA;Lindsaea ensifolia;2;0
2015;571;432,14;;NA;NA;Paspalum conjugatum;3;0
2015;571;432,14;;NA;NA;Unident_290;2;0
2015;571;432,14;;NA;NA;Unident_291;1;0
2015;571;432,14;;NA;NA;Unident_292;1;0
2015;571;432,14;;NA;NA;Unident_293;1;0
2015;571;432,14;;NA;NA;Unident_294;1;0
2015;575;432,18;;NA;NA;Hevea brasiliensis;8;0
2015;575;432,18;;NA;NA;Ottochlosa nodosa;305;0
2015;575;432,18;;NA;NA;Unident_267;53;0
2015;575;432,18;;NA;NA;Unident_295;2;0
2015;575;432,18;;NA;NA;Unident_268;5;0
2015;575;432,18;;NA;NA;Alstonia scholaris;2;0
2015;575;432,18;;NA;NA;Unident_266;6;0
2015;575;432,18;;NA;NA;LN: Batang Siancing;1;0
2015;575;432,18;;NA;NA;Unident_297;53;0
2015;575;432,18;;NA;NA;Phylanthus urinaria;2;0
2015;575;432,18;;NA;NA;MS: Puruk;3;0
2015;575;432,18;;NA;NA;Unident_298;3;0
2015;575;432,18;;NA;NA;Unident_299;1;0
2015;575;432,18;;NA;NA;Unident_300;2;0
2015;575;432,18;;NA;NA;Unident_301;1;0
2015;575;432,18;;NA;NA;Unident_302;3;0
2015;575;432,18;;NA;NA;Unident_303;1;0
2015;575;432,18;;NA;NA;Lygodium circinatum;1;0
2015;575;432,18;;NA;NA;Unident_304;2;0
2015;575;432,18;;NA;NA;Unident_305;3;0
2015;575;432,18;;NA;NA;Unident_306;1;0
