"","HHCode","wave","pid","MatchingIssue","DataMissing","SpeciesName","Abundance","Invasive","regency","village","crop","hid"
"1184","341,08",2012,NA,NA,NA,"Breynia spec.","21",0,NA,NA,NA,"474"
"1185","341,08",2012,NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA,"474"
"1186","341,08",2012,NA,NA,NA,"Christella parasitica","12",0,NA,NA,NA,"474"
"1187","341,08",2012,NA,NA,NA,"Hedyotis diffusa","4",0,NA,NA,NA,"474"
"1188","341,08",2012,NA,NA,NA,"Mikania micrantha","2",0,NA,NA,NA,"474"
"1189","342,08",2012,NA,NA,NA,"Axonopus compressus","25",0,NA,NA,NA,"481"
"1190","342,08",2012,NA,NA,NA,"Asystasia gangetica","73",1,NA,NA,NA,"481"
"1191","342,08",2012,NA,NA,NA,"Echinochloa crus-galli","22",0,NA,NA,NA,"481"
"1192","342,08",2012,NA,NA,NA,"Clidemia hirta","42",1,NA,NA,NA,"481"
"1193","342,08",2012,NA,NA,NA,"Paspalum conjugatum","55",0,NA,NA,NA,"481"
"1194","342,08",2012,NA,NA,NA,"Unident","5",0,NA,NA,NA,"481"
"1195","342,08",2012,NA,NA,NA,"Elaeis guineensis","4",0,NA,NA,NA,"481"
"1196","342,08",2012,NA,NA,NA,"Macaranga gigantea","2",0,NA,NA,NA,"481"
"1197","342,08",2012,NA,NA,NA,"Mikania micrantha","7",0,NA,NA,NA,"481"
"1198","342,08",2012,NA,NA,NA,"Rinorea lanceolata","1",0,NA,NA,NA,"481"
"1199","342,08",2012,NA,NA,NA,"Dicranopteris linearis","25",1,NA,NA,NA,"481"
"1200","342,09",2012,NA,NA,NA,"Clidemia hirta","53",1,NA,NA,NA,"482"
"1201","342,09",2012,NA,NA,NA,"Panicum accrescens","65",0,NA,NA,NA,"482"
"1202","342,09",2012,NA,NA,NA,"Lygodium salicifolium","12",0,NA,NA,NA,"482"
"1203","342,09",2012,NA,NA,NA,"Elaeis guineensis","6",0,NA,NA,NA,"482"
"1204","342,09",2012,NA,NA,NA,"Melastoma malabathricum","72",0,NA,NA,NA,"482"
"1205","342,09",2012,NA,NA,NA,"Davalia spec.","10",0,NA,NA,NA,"482"
"1206","342,09",2012,NA,NA,NA,"Asystasia gangetica","1",1,NA,NA,NA,"482"
"1207","342,09",2012,NA,NA,NA,"Scleria bancana","4",0,NA,NA,NA,"482"
"1208","342,12",2012,NA,NA,NA,"Asystasia gangetica","21",1,NA,NA,NA,"485"
"1209","342,12",2012,NA,NA,NA,"Melastoma malabathricum","9",0,NA,NA,NA,"485"
"1210","342,12",2012,NA,NA,NA,"Cyrtococcum accrescens","79",0,NA,NA,NA,"485"
"1211","342,12",2012,NA,NA,NA,"local name: Liba","99",0,NA,NA,NA,"485"
"1212","342,12",2012,NA,NA,NA,"Borreria latifolia","23",0,NA,NA,NA,"485"
"1213","342,12",2012,NA,NA,NA,"Clidemia hirta","15",1,NA,NA,NA,"485"
"1214","342,12",2012,NA,NA,NA,"Centotheca lappacea","39",0,NA,NA,NA,"485"
"1215","342,12",2012,NA,NA,NA,"Panicum repens","151",0,NA,NA,NA,"485"
"1216","342,12",2012,NA,NA,NA,"Lygodium salicifolium","4",0,NA,NA,NA,"485"
"1217","342,12",2012,NA,NA,NA,"Axonopus compressus","11",0,NA,NA,NA,"485"
"1218","342,13",2012,NA,NA,NA,"Unident","13",0,NA,NA,NA,"486"
"1219","342,13",2012,NA,NA,NA,"Borreria latifolia","51",0,NA,NA,NA,"486"
"1220","342,13",2012,NA,NA,NA,"Centotheca lappacea","7",0,NA,NA,NA,"486"
"1221","342,15",2012,NA,NA,NA,"Polygala paniculata","1",0,NA,NA,NA,"488"
"1222","342,15",2012,NA,NA,NA,"Clidemia hirta","30",1,NA,NA,NA,"488"
"1223","342,15",2012,NA,NA,NA,"Stachytarpheta indica","5",0,NA,NA,NA,"488"
"1224","342,15",2012,NA,NA,NA,"Imperata cylindrica","8",0,NA,NA,NA,"488"
"1225","342,15",2012,NA,NA,NA,"Paspalum conjugatum","30",0,NA,NA,NA,"488"
"1226","342,15",2012,NA,NA,NA,"Christella parasitica","8",0,NA,NA,NA,"488"
"1227","342,15",2012,NA,NA,NA,"Asystasia gangetica","130",1,NA,NA,NA,"488"
"1228","342,15",2012,NA,NA,NA,"Melastoma malabathricum","6",0,NA,NA,NA,"488"
"1229","342,22",2012,NA,NA,NA,"Clidemia hirta","14",1,NA,NA,NA,"495"
"1230","342,22",2012,NA,NA,NA,"Agrostistachys borneensis","4",0,NA,NA,NA,"495"
"1231","342,22",2012,NA,NA,NA,"Asplenium nidus","2",0,NA,NA,NA,"495"
"1232","342,22",2012,NA,NA,NA,"Aidia densiflora","7",0,NA,NA,NA,"495"
"1233","342,22",2012,NA,NA,NA,"Lygodium circinatum","1",0,NA,NA,NA,"495"
"1234","411,05",2012,NA,NA,NA,"local name: Pasak Bumi","15",0,NA,NA,NA,"502"
"1235","411,05",2012,NA,NA,NA,"Scleria bancana","24",0,NA,NA,NA,"502"
"1236","411,05",2012,NA,NA,NA,"Clidemia hirta","8",1,NA,NA,NA,"502"
"1237","411,05",2012,NA,NA,NA,"local name: Gawal-Gawal","2",0,NA,NA,NA,"502"
"1238","411,05",2012,NA,NA,NA,"Apocynaceae spec.","10",0,NA,NA,NA,"502"
"1239","411,05",2012,NA,NA,NA,"Amomum spec.","2",0,NA,NA,NA,"502"
"1240","411,05",2012,NA,NA,NA,"Melastoma malabathricum","5",0,NA,NA,NA,"502"
"1241","411,05",2012,NA,NA,NA,"Macaranga triloba","6",0,NA,NA,NA,"502"
"1242","411,05",2012,NA,NA,NA,"Centotheca lappacea","7",0,NA,NA,NA,"502"
"1243","411,05",2012,NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA,"502"
"1244","411,05",2012,NA,NA,NA,"Bromheadia finlaysoniana","3",0,NA,NA,NA,"502"
"1245","411,05",2012,NA,NA,NA,"Breynia spec.","4",0,NA,NA,NA,"502"
"1246","411,05",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"502"
"1247","411,05",2012,NA,NA,NA,"Smilax odoratissima","6",0,NA,NA,NA,"502"
"1248","411,05",2012,NA,NA,NA,"Schizaea spec.","1",0,NA,NA,NA,"502"
"1249","411,05",2012,NA,NA,NA,"local name: Marpui","2",0,NA,NA,NA,"502"
"1250","411,05",2012,NA,NA,NA,"local name: Pete","1",0,NA,NA,NA,"502"
"1251","411,05",2012,NA,NA,NA,"Elaeis guineensis","2",0,NA,NA,NA,"502"
"1252","411,05",2012,NA,NA,NA,"local name: Beringin","31",0,NA,NA,NA,"502"
"1253","411,05",2012,NA,NA,NA,"Fordia splendidissima","2",0,NA,NA,NA,"502"
"1254","411,06",2012,NA,NA,NA,"local name: Pohon medong kuning","1",0,NA,NA,NA,"503"
"1255","411,06",2012,NA,NA,NA,"local name: Pulut pulut","1",0,NA,NA,NA,"503"
"1256","411,06",2012,NA,NA,NA,"Centotheca lappacea","58",0,NA,NA,NA,"503"
"1257","411,06",2012,NA,NA,NA,"Scleria bancana","1",0,NA,NA,NA,"503"
"1258","411,06",2012,NA,NA,NA,"Asystasia gangetica","152",1,NA,NA,NA,"503"
"1259","411,06",2012,NA,NA,NA,"Stachytarpheta jamaicensis","14",0,NA,NA,NA,"503"
"1260","411,06",2012,NA,NA,NA,"Spermaococe latifolia","1",0,NA,NA,NA,"503"
"1261","411,06",2012,NA,NA,NA,"Axonopus compressus","8",0,NA,NA,NA,"503"
"1262","411,06",2012,NA,NA,NA,"Cyrtococcum mucrescens","115",0,NA,NA,NA,"503"
"1263","411,06",2012,NA,NA,NA,"Pteris tripartita","5",0,NA,NA,NA,"503"
"1264","411,08",2012,NA,NA,NA,"Clidemia hirta","340",1,NA,NA,NA,"505"
"1265","411,08",2012,NA,NA,NA,"Melastoma malabathricum","150",0,NA,NA,NA,"505"
"1266","411,08",2012,NA,NA,NA,"Lygodium salicifolium","250",0,NA,NA,NA,"505"
"1267","411,08",2012,NA,NA,NA,"Imperata cylindrica","12",0,NA,NA,NA,"505"
"1268","411,08",2012,NA,NA,NA,"local name: Pulut pulut","3",0,NA,NA,NA,"505"
"1269","411,08",2012,NA,NA,NA,"Macaranga gigantea","4",0,NA,NA,NA,"505"
"1270","411,08",2012,NA,NA,NA,"Scleria bancana","30",0,NA,NA,NA,"505"
"1271","411,08",2012,NA,NA,NA,"local name: Caspo","6",0,NA,NA,NA,"505"
"1272","411,08",2012,NA,NA,NA,"Axonopus compressus","4",0,NA,NA,NA,"505"
"1273","411,08",2012,NA,NA,NA,"Nephrolepis exaltata","12",0,NA,NA,NA,"505"
"1274","411,11",2012,NA,NA,NA,"Scleria bancana","218",0,NA,NA,NA,"508"
"1275","411,11",2012,NA,NA,NA,"Scleria levis","117",0,NA,NA,NA,"508"
"1276","411,11",2012,NA,NA,NA,"Melastoma malabathricum","29",0,NA,NA,NA,"508"
"1277","411,11",2012,NA,NA,NA,"Clidemia hirta","40",1,NA,NA,NA,"508"
"1278","411,11",2012,NA,NA,NA,"local name: Waru","4",0,NA,NA,NA,"508"
"1279","411,11",2012,NA,NA,NA,"Apocynaceae spec.","16",0,NA,NA,NA,"508"
"1280","411,11",2012,NA,NA,NA,"Breynia stipitata","6",0,NA,NA,NA,"508"
"1281","411,11",2012,NA,NA,NA,"Breynia spec.","4",0,NA,NA,NA,"508"
"1282","411,11",2012,NA,NA,NA,"Aidia densiflora","13",0,NA,NA,NA,"508"
"1283","411,11",2012,NA,NA,NA,"Psidium guajava","4",0,NA,NA,NA,"508"
"1284","411,11",2012,NA,NA,NA,"local name: Jambu-jambu","1",0,NA,NA,NA,"508"
"1285","411,11",2012,NA,NA,NA,"Symplocos cochinchinensis","12",0,NA,NA,NA,"508"
"1286","411,11",2012,NA,NA,NA,"Taenitis blechnoides","15",0,NA,NA,NA,"508"
"1287","411,11",2012,NA,NA,NA,"Unident 36","1",0,NA,NA,NA,"508"
"1288","411,11",2012,NA,NA,NA,"Dicranopteris linearis","9",1,NA,NA,NA,"508"
"1289","411,11",2012,NA,NA,NA,"Piper aduncum","5",0,NA,NA,NA,"508"
"1290","411,11",2012,NA,NA,NA,"Arachis spec.","37",0,NA,NA,NA,"508"
"1291","411,11",2012,NA,NA,NA,"Hevea brasiliensis","8",0,NA,NA,NA,"508"
"1292","411,11",2012,NA,NA,NA,"Maesa ramentacea","2",0,NA,NA,NA,"508"
"1293","411,11",2012,NA,NA,NA,"Lygodium salicifolium","7",0,NA,NA,NA,"508"
"1294","411,11",2012,NA,NA,NA,"Centotheca lappacea","69",0,NA,NA,NA,"508"
"1295","411,11",2012,NA,NA,NA,"Lygodium circinatum","47",0,NA,NA,NA,"508"
"1296","411,11",2012,NA,NA,NA,"Macaranga gigantea","6",0,NA,NA,NA,"508"
"1297","411,11",2012,NA,NA,NA,"Elaeis guineensis","1",0,NA,NA,NA,"508"
"1298","411,11",2012,NA,NA,NA,"Wendlandia glabrata","3",0,NA,NA,NA,"508"
"1299","412,02",2012,NA,NA,NA,"Mikania micrantha","18",0,NA,NA,NA,"511"
"1300","412,02",2012,NA,NA,NA,"Cyrtococcum accrescens","2",0,NA,NA,NA,"511"
"1301","412,02",2012,NA,NA,NA,"Centotheca lappacea","8",0,NA,NA,NA,"511"
"1302","412,02",2012,NA,NA,NA,"local name: Kayu bebantut","4",0,NA,NA,NA,"511"
"1303","412,02",2012,NA,NA,NA,"Panicum repens","65",0,NA,NA,NA,"511"
"1304","412,02",2012,NA,NA,NA,"local name: Akar kalim penarg","2",0,NA,NA,NA,"511"
"1305","412,02",2012,NA,NA,NA,"Lygodium circinatum","6",0,NA,NA,NA,"511"
"1306","412,02",2012,NA,NA,NA,"local name: Kayu siak","11",0,NA,NA,NA,"511"
"1307","412,02",2012,NA,NA,NA,"Macaranga gigantea","11",0,NA,NA,NA,"511"
"1308","412,02",2012,NA,NA,NA,"Clidemia hirta","43",1,NA,NA,NA,"511"
"1309","412,02",2012,NA,NA,NA,"Nephrolepis exaltata","7",0,NA,NA,NA,"511"
"1310","412,02",2012,NA,NA,NA,"Scleria levis","17",0,NA,NA,NA,"511"
"1311","412,02",2012,NA,NA,NA,"Christella parasitica","2",0,NA,NA,NA,"511"
"1312","412,02",2012,NA,NA,NA,"local name: Paku lamiding","81",0,NA,NA,NA,"511"
"1313","412,02",2012,NA,NA,NA,"Melastoma malabathricum","22",0,NA,NA,NA,"511"
"1314","412,02",2012,NA,NA,NA,"Axonopus compressus","9",0,NA,NA,NA,"511"
"1315","412,02",2012,NA,NA,NA,"local name: Batang setawa","12",0,NA,NA,NA,"511"
"1316","412,02",2012,NA,NA,NA,"local name: Liman-Liman/Ketek duri","6",0,NA,NA,NA,"511"
"1317","412,02",2012,NA,NA,NA,"local name: Mali mali","1",0,NA,NA,NA,"511"
"1318","412,06",2012,NA,NA,NA,"Ageratum conyzoides","16",1,NA,NA,NA,"515"
"1319","412,06",2012,NA,NA,NA,"Crassocephalum crepidioides","4",0,NA,NA,NA,"515"
"1320","412,06",2012,NA,NA,NA,"Asystasia gangetica","13",1,NA,NA,NA,"515"
"1321","412,06",2012,NA,NA,NA,"Mikania micrantha","9",0,NA,NA,NA,"515"
"1322","412,06",2012,NA,NA,NA,"local name: Terung Manek ","3",0,NA,NA,NA,"515"
"1323","412,06",2012,NA,NA,NA,"Scleria levis","10",0,NA,NA,NA,"515"
"1324","412,06",2012,NA,NA,NA,"Manihot utilissima","2",0,NA,NA,NA,"515"
"1325","412,06",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"515"
"1326","412,06",2012,NA,NA,NA,"Clidemia hirta","9",1,NA,NA,NA,"515"
"1327","412,06",2012,NA,NA,NA,"Centotheca lappacea","10",0,NA,NA,NA,"515"
"1328","412,06",2012,NA,NA,NA,"Breynia stipitata","11",0,NA,NA,NA,"515"
"1329","421,01",2012,NA,NA,NA,"Imperata cylindrica","11",0,NA,NA,NA,"516"
"1330","421,01",2012,NA,NA,NA,"Imperata cylindrica","11",0,NA,NA,NA,"510"
"1331","421,01",2012,NA,NA,NA,"Elaeis guineensis","1",0,NA,NA,NA,"516"
"1332","421,01",2012,NA,NA,NA,"Elaeis guineensis","1",0,NA,NA,NA,"510"
"1333","421,01",2012,NA,NA,NA,"Paspalum conjugatum","3",0,NA,NA,NA,"516"
"1334","421,01",2012,NA,NA,NA,"Paspalum conjugatum","3",0,NA,NA,NA,"510"
"1335","421,01",2012,NA,NA,NA,"Centotheca lappacea","75",0,NA,NA,NA,"516"
"1336","421,01",2012,NA,NA,NA,"Centotheca lappacea","75",0,NA,NA,NA,"510"
"1337","421,01",2012,NA,NA,NA,"Clidemia hirta","17",1,NA,NA,NA,"516"
"1338","421,01",2012,NA,NA,NA,"Clidemia hirta","17",1,NA,NA,NA,"510"
"1339","421,01",2012,NA,NA,NA,"Axonopus compressus","24",0,NA,NA,NA,"516"
"1340","421,01",2012,NA,NA,NA,"Axonopus compressus","24",0,NA,NA,NA,"510"
"1341","421,01",2012,NA,NA,NA,"Lygodium circinatum","7",0,NA,NA,NA,"516"
"1342","421,01",2012,NA,NA,NA,"Lygodium circinatum","7",0,NA,NA,NA,"510"
"1343","421,01",2012,NA,NA,NA,"Dicranopteris linearis","20",1,NA,NA,NA,"516"
"1344","421,01",2012,NA,NA,NA,"Dicranopteris linearis","20",1,NA,NA,NA,"510"
"1345","421,01",2012,NA,NA,NA,"Melastoma malabathricum","12",0,NA,NA,NA,"516"
"1346","421,01",2012,NA,NA,NA,"Melastoma malabathricum","12",0,NA,NA,NA,"510"
"1347","421,01",2012,NA,NA,NA,"Lygodium salicifolium","4",0,NA,NA,NA,"516"
"1348","421,01",2012,NA,NA,NA,"Lygodium salicifolium","4",0,NA,NA,NA,"510"
"1349","421,01",2012,NA,NA,NA,"Hevea brasiliensis","7",0,NA,NA,NA,"516"
"1350","421,01",2012,NA,NA,NA,"Hevea brasiliensis","7",0,NA,NA,NA,"510"
"1351","421,01",2012,NA,NA,NA," Moraceae spec. 1","2",0,NA,NA,NA,"516"
"1352","421,01",2012,NA,NA,NA," Moraceae spec. 1","2",0,NA,NA,NA,"510"
"1353","421,04",2012,NA,NA,NA,"local name: Marpui","1",0,NA,NA,NA,"519"
"1354","421,04",2012,NA,NA,NA,"Clidemia hirta","19",1,NA,NA,NA,"519"
"1355","421,04",2012,NA,NA,NA,"Aidia densiflora","2",0,NA,NA,NA,"519"
"1356","421,04",2012,NA,NA,NA,"Hibiscus mutabilis","1",0,NA,NA,NA,"519"
"1357","421,04",2012,NA,NA,NA,"Hevea brasiliensis","8",0,NA,NA,NA,"519"
"1358","421,04",2012,NA,NA,NA,"Axonopus compressus","9",0,NA,NA,NA,"519"
"1359","421,04",2012,NA,NA,NA,"Centotheca lappacea","14",0,NA,NA,NA,"519"
"1360","421,04",2012,NA,NA,NA,"local name: Gawal-Gawal","1",0,NA,NA,NA,"519"
"1361","421,04",2012,NA,NA,NA,"Cyrtococcum accrescens","12",0,NA,NA,NA,"519"
"1362","421,04",2012,NA,NA,NA,"Panicum repens","88",0,NA,NA,NA,"519"
"1363","421,04",2012,NA,NA,NA,"Asystasia gangetica","27",1,NA,NA,NA,"519"
"1364","421,06",2012,NA,NA,NA,"Lygodium salicifolium","2",0,NA,NA,NA,"521"
"1365","421,06",2012,NA,NA,NA,"Lygodium circinatum","7",0,NA,NA,NA,"521"
"1366","421,06",2012,NA,NA,NA,"Hevea brasiliensis","10",0,NA,NA,NA,"521"
"1367","421,07",2012,NA,NA,NA,"Lygodium circinatum","60",0,NA,NA,NA,"522"
"1368","421,07",2012,NA,NA,NA,"Axonopus compressus","21",0,NA,NA,NA,"522"
"1369","421,07",2012,NA,NA,NA,"Clidemia hirta","15",1,NA,NA,NA,"522"
"1370","421,07",2012,NA,NA,NA,"Lygodium salicifolium","4",0,NA,NA,NA,"522"
"1371","421,07",2012,NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA,"522"
"1372","421,07",2012,NA,NA,NA,"Asystasia gangetica","1",1,NA,NA,NA,"522"
"1373","421,07",2012,NA,NA,NA,"Melastoma malabathricum","5",0,NA,NA,NA,"522"
"1374","421,07",2012,NA,NA,NA,"Dicranopteris linearis","16",1,NA,NA,NA,"522"
"1375","421,07",2012,NA,NA,NA,"Scleria bancana","69",0,NA,NA,NA,"522"
"1376","421,07",2012,NA,NA,NA,"Imperata cylindrica","8",0,NA,NA,NA,"522"
"1377","421,07",2012,NA,NA,NA," Gentianaceae spec. ","2",0,NA,NA,NA,"522"
"1378","421,12",2012,NA,NA,NA,"Dicranopteris linearis","16",1,NA,NA,NA,"527"
"1379","421,12",2012,NA,NA,NA,"Lygodium salicifolium","13",0,NA,NA,NA,"527"
"1380","421,12",2012,NA,NA,NA,"Asystasia gangetica","6",1,NA,NA,NA,"527"
"1381","421,12",2012,NA,NA,NA,"Axonopus compressus","1",0,NA,NA,NA,"527"
"1382","421,12",2012,NA,NA,NA,"Clidemia hirta","51",1,NA,NA,NA,"527"
"1383","421,12",2012,NA,NA,NA,"Cyrtococcum accrescens","11",0,NA,NA,NA,"527"
"1384","421,12",2012,NA,NA,NA,"Setaria palmifolia","1",0,NA,NA,NA,"527"
"1385","421,12",2012,NA,NA,NA,"Hevea brasiliensis","39",0,NA,NA,NA,"527"
"1386","421,12",2012,NA,NA,NA,"Lygodium circinatum","29",0,NA,NA,NA,"527"
"1387","421,12",2012,NA,NA,NA,"Macaranga triloba","1",0,NA,NA,NA,"527"
"1388","421,12",2012,NA,NA,NA,"Adiantum spec.","5",0,NA,NA,NA,"527"
"1389","421,12",2012,NA,NA,NA,"local name: Kopi/Pohon Kopi","5",0,NA,NA,NA,"527"
"1390","421,12",2012,NA,NA,NA,"Elaeis guineensis","1",0,NA,NA,NA,"527"
"1391","421,12",2012,NA,NA,NA,"Melastoma malabathricum","6",0,NA,NA,NA,"527"
"1392","421,13",2012,NA,NA,NA,"Clidemia hirta","16",1,NA,NA,NA,"528"
"1393","421,13",2012,NA,NA,NA,"Lygodium circinatum","10",0,NA,NA,NA,"528"
"1394","421,13",2012,NA,NA,NA,"Hevea brasiliensis","11",0,NA,NA,NA,"528"
"1395","421,13",2012,NA,NA,NA,"Nephrolepis exaltata","6",0,NA,NA,NA,"528"
"1396","421,13",2012,NA,NA,NA,"Melastoma malabathricum","2",0,NA,NA,NA,"528"
"1397","421,13",2012,NA,NA,NA,"Rourea spec.","6",0,NA,NA,NA,"528"
"1398","421,14",2012,NA,NA,NA,"Melastoma malabathricum","4",0,NA,NA,NA,"529"
"1399","421,14",2012,NA,NA,NA,"Pennisetum polystachion","3",0,NA,NA,NA,"529"
"1400","421,14",2012,NA,NA,NA,"Asystasia gangetica","12",1,NA,NA,NA,"529"
"1401","421,14",2012,NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA,"529"
"1402","421,14",2012,NA,NA,NA,"Lygodium salicifolium","10",0,NA,NA,NA,"529"
"1403","421,22",2012,NA,NA,NA,"Aidia densiflora","1",0,NA,NA,NA,"537"
"1404","421,22",2012,NA,NA,NA,"Hevea brasiliensis","2",0,NA,NA,NA,"537"
"1405","421,22",2012,NA,NA,NA,"Panicum maximum ","2",0,NA,NA,NA,"537"
"1406","421,22",2012,NA,NA,NA,"Lygodium salicifolium","1",0,NA,NA,NA,"537"
"1407","421,22",2012,NA,NA,NA,"Asystasia gangetica","21",1,NA,NA,NA,"537"
"1408","422,01",2012,NA,NA,NA,"Hevea brasiliensis","34",0,NA,NA,NA,"540"
"1409","422,01",2012,NA,NA,NA,"Asystasia gangetica","46",1,NA,NA,NA,"540"
"1410","422,03",2012,NA,NA,NA,"Hevea brasiliensis","12",0,NA,NA,NA,"542"
"1411","422,03",2012,NA,NA,NA,"Centotheca lappacea","2",0,NA,NA,NA,"542"
"1412","422,03",2012,NA,NA,NA,"Asystasia gangetica","128",1,NA,NA,NA,"542"
"1413","422,03",2012,NA,NA,NA,"Lygodium circinatum","20",0,NA,NA,NA,"542"
"1414","422,03",2012,NA,NA,NA,"Lygodium salicifolium","4",0,NA,NA,NA,"542"
"1415","422,03",2012,NA,NA,NA,"Axonopus compressus","8",0,NA,NA,NA,"542"
"1416","422,03",2012,NA,NA,NA,"Clidemia hirta","2",1,NA,NA,NA,"542"
"1417","422,04",2012,NA,NA,NA,"Asystasia gangetica","338",1,NA,NA,NA,"543"
"1418","422,04",2012,NA,NA,NA,"Lygodium salicifolium","2",0,NA,NA,NA,"543"
"1419","422,04",2012,NA,NA,NA,"Axonopus compressus","7",0,NA,NA,NA,"543"
"1420","422,04",2012,NA,NA,NA,"Macaranga gigantea","1",0,NA,NA,NA,"543"
"1421","422,04",2012,NA,NA,NA,"Paspalum conjugatum","1",0,NA,NA,NA,"543"
"1422","422,04",2012,NA,NA,NA,"Scleria levis","5",0,NA,NA,NA,"543"
"1423","422,04",2012,NA,NA,NA,"Clidemia hirta","11",1,NA,NA,NA,"543"
"1424","422,04",2012,NA,NA,NA,"Melastoma malabathricum","26",0,NA,NA,NA,"543"
"1425","422,04",2012,NA,NA,NA,"Dicranopteris linearis","2",1,NA,NA,NA,"543"
"1426","422,04",2012,NA,NA,NA,"Galearia fulva","1",0,NA,NA,NA,"543"
"1427","422,04",2012,NA,NA,NA,"Hevea brasiliensis","5",0,NA,NA,NA,"543"
"1428","422,04",2012,NA,NA,NA,"Centotheca lappacea","4",0,NA,NA,NA,"543"
"1429","422,04",2012,NA,NA,NA,"Cyrtococcum mucrescens","18",0,NA,NA,NA,"543"
"1430","422,05",2012,NA,NA,NA,"Axonopus compressus","15",0,NA,NA,NA,"544"
"1431","422,05",2012,NA,NA,NA,"Cyrtococcum accrescens","9",0,NA,NA,NA,"544"
"1432","422,05",2012,NA,NA,NA,"Hevea brasiliensis","14",0,NA,NA,NA,"544"
"1433","422,05",2012,NA,NA,NA,"Centotheca lappacea","28",0,NA,NA,NA,"544"
"1434","422,05",2012,NA,NA,NA,"Clidemia hirta","4",1,NA,NA,NA,"544"
"1435","422,05",2012,NA,NA,NA,"Asystasia gangetica","63",1,NA,NA,NA,"544"
"1436","431,02",2012,NA,NA,NA,"Melastoma malabathricum","7",0,NA,NA,NA,"547"
"1437","431,02",2012,NA,NA,NA,"local name: Jengkol","1",0,NA,NA,NA,"547"
"1438","431,02",2012,NA,NA,NA,"local name: Paku tanah","17",0,NA,NA,NA,"547"
"1439","431,02",2012,NA,NA,NA,"Dicranopteris linearis","7",1,NA,NA,NA,"547"
"1440","431,02",2012,NA,NA,NA,"Christella parasitica","1",0,NA,NA,NA,"547"
"1441","431,02",2012,NA,NA,NA,"Lantana camara ","1",0,NA,NA,NA,"547"
"1442","431,02",2012,NA,NA,NA,"Clidemia hirta","52",1,NA,NA,NA,"547"
"1443","431,02",2012,NA,NA,NA,"Scleria levis","16",0,NA,NA,NA,"547"
"1444","431,02",2012,NA,NA,NA,"Centotheca lappacea","8",0,NA,NA,NA,"547"
"1445","431,02",2012,NA,NA,NA,"Axonopus compressus","11",0,NA,NA,NA,"547"
"1446","431,02",2012,NA,NA,NA,"Mikania micrantha","9",0,NA,NA,NA,"547"
"1447","431,02",2012,NA,NA,NA,"Phyllanthus niruri","7",0,NA,NA,NA,"547"
"1448","431,02",2012,NA,NA,NA,"Panicum repens","8",0,NA,NA,NA,"547"
"1449","431,02",2012,NA,NA,NA,"Borreria latifolia","444",0,NA,NA,NA,"547"
"1450","431,02",2012,NA,NA,NA,"Ageratum conyzoides","8",1,NA,NA,NA,"547"
"1451","431,02",2012,NA,NA,NA,"Helmintostachys zeylanica","2",0,NA,NA,NA,"547"
"1452","431,02",2012,NA,NA,NA,"Dipteracantus spec.","11",0,NA,NA,NA,"547"
"1453","431,02",2012,NA,NA,NA,"Stachytarpheta indica","13",0,NA,NA,NA,"547"
"1454","431,02",2012,NA,NA,NA,"Passiflora foetida","1",0,NA,NA,NA,"547"
"1455","431,02",2012,NA,NA,NA,"Paspalum conjugatum","3",0,NA,NA,NA,"547"
"1456","431,02",2012,NA,NA,NA,"local name: Kayu sapu","1",0,NA,NA,NA,"547"
"1457","431,02",2012,NA,NA,NA,"local name: Jeruk/ Jeruk hipis","1",0,NA,NA,NA,"547"
"1458","431,03",2012,NA,NA,NA,"local name: Pasak Bumi","4",0,NA,NA,NA,"548"
"1459","431,03",2012,NA,NA,NA,"Breynia stipitata","7",0,NA,NA,NA,"548"
"1460","431,03",2012,NA,NA,NA,"Macaranga gigantea","11",0,NA,NA,NA,"548"
"1461","431,03",2012,NA,NA,NA,"Clidemia hirta","8",1,NA,NA,NA,"548"
"1462","431,03",2012,NA,NA,NA,"Hevea brasiliensis","4",0,NA,NA,NA,"548"
"1463","431,03",2012,NA,NA,NA,"Centotheca lappacea","9",0,NA,NA,NA,"548"
"1464","431,03",2012,NA,NA,NA,"Sida rhombifolia","2",0,NA,NA,NA,"548"
"1465","431,03",2012,NA,NA,NA,"Nephrolepis exaltata","4",0,NA,NA,NA,"548"
"1466","431,03",2012,NA,NA,NA,"Axonopus compressus","6",0,NA,NA,NA,"548"
"1467","431,03",2012,NA,NA,NA,"Pennisetum polystachion","12",0,NA,NA,NA,"548"
"1468","431,03",2012,NA,NA,NA,"Panicum repens","360",0,NA,NA,NA,"548"
"1469","431,03",2012,NA,NA,NA,"Scleria levis","16",0,NA,NA,NA,"548"
"1470","431,03",2012,NA,NA,NA,"Melastoma malabathricum","7",0,NA,NA,NA,"548"
"1471","431,03",2012,NA,NA,NA,"Arachis spec.","27",0,NA,NA,NA,"548"
"1472","431,05",2012,NA,NA,NA,"Cyrtococcum accrescens","673",0,NA,NA,NA,"550"
"1473","431,05",2012,NA,NA,NA,"Centotheca lappacea","62",0,NA,NA,NA,"550"
